,key,gender,age_range,language,dialect,sampling_rate,file_type,mic_type,recording_software
1053,anonymous-20131202-snp,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1054,anonymous-20091003-thg,Male,Adult,EN,Indian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1055,anonymous-20131116-mig,Male,Adult,EN,Australian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1056,bjb-20120127,female,N/A,EN,Canadian English,N/A,FLAC,laptop built,Audacity rel 1314
1057,oeginc-20080224-oao,Male,Adult,EN,American English,48000,wav,USB Desktop Boom mic,VoxForge Speech Submission Application
1058,mahadev-20140526-mts,Male,Adult,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
1059,anonymous-20091019-cbh,Male,Adult,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
1060,lindavg-20081007-ocy,Female,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1061,anonymous-20090203-rbs,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1062,no_name-20091107-ail,Male,Youth,EN,Other,48000,wav,Headset mic,VoxForge Speech Submission Application
1063,abc-20091120-mfr,Female,Youth,EN,Indian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1064,anonymous-20111021-emo,Female,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1065,trevarthan-070403-vf3,male,N/A,N/A,General American English,N/A,wav,N/A,N/A
1066,anonymous-20111226-rqw,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1067,nclm-20140911-hfg,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
1068,TheRedRose-20080621-lid,Female,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
1069,anonymous-20100204-qck,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1070,anonymous-20081026-qbt,Female,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1071,Keren-20080605-uzd,Female,Youth,EN,American English,48000,wav,USB Desktop Boom mic,VoxForge Speech Submission Application
1072,pcsnpny-20150816-ist,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
1073,Flllapy-20140115-ttp,Male,Youth,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1074,doublesfrogs-20150224-xle,Male,Adult,EN,Canadian English,48000,wav,WebCam mic,VoxForge Speech Submission Application
1075,galalleni-20090316-wos,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1076,rharrison-20090911-frt,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1077,clarkjc-20120805-nmq,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1078,troya-20080602-icd,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1079,anonymous-20080907-hyt,Male,Adult,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
1080,tsmock-20140713-jau,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1081,Saul-20090208-uct,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1082,AlexW-20110510-hzr,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1083,farmerjack-20080830-yqs,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
1084,Q-20150514-nfl,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1085,Coren-20141121-bhk,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1086,anonymous-20130907-cdt,Male,Adult,EN,Indian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1087,skeledrew-20140608-ekk,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
1088,LukasFT-20121020-wqd,Male,Youth,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
1089,anonymous-20071220-zqp,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
1090,anonymous-20090903-nvu,Female,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1091,anonymous-20090606-iot,Male,Adult,EN,Other,48000,wav,Other,VoxForge Speech Submission Application
1092,dentalplan-20090310-jwg,Male,Adult,EN,British English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1093,bjb-20120323,female,N/A,EN,Canadian English,N/A,FLAC,desktop mic,Audacity rel 1
1094,anonymous-20081109-jmd,male,adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1095,anonymous-20090403-sek,Male,Adult,EN,Canadian English,48000,wav,USB Desktop Boom mic,VoxForge Speech Submission Application
1096,shashibg-20090103-hus,Male,Adult,EN,Indian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1097,rick271828-20081014-tcj,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1098,bonzer-20090919-llm,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1099,doublesfrogs-20150224-nwc,Male,Adult,EN,Canadian English,48000,wav,WebCam mic,VoxForge Speech Submission Application
1100,robertcz-20120609-gka,Male,Adult,EN,Australian English,48000,wav,WebCam mic,VoxForge Speech Submission Application
1101,skeledrew-20140608-xot,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
1102,tmarkus-20080919-hhv,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1103,rocket100-20090506-jlh,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1104,anonymous-20100111-bxh,Male,Adult,EN,European English,48000,wav,WebCam mic,VoxForge Speech Submission Application
1105,bonzer-20090919-rxe,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1106,anonymous-20071115-skx,Male,Adult,N/A,Canadian English,48000,wav,N/A,VoxForge Speech Submission Application
1107,anonymous-20091219-amu,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1108,catchercradle-20130204-vak,Male,Adult,EN,British English,48000,wav,Studio mic,VoxForge Speech Submission Application
1109,anonymous-20131211-hrb,Female,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1110,anonymous-20141124-qva,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1111,ettore-20110727-ysp,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
1112,anonymous-20090917-bvk,Female,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1113,laserbeams-20081202-sun,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1114,tsmock-20120806-aro,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1115,anonymous-20090707-ukn,make,adult,EN,American English,48000,wav,unknown,VoxForge Speech Submission Application
1116,JAdamCraig-20110209-qik,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1117,smradmin-20100904-icx,Male,Youth,EN,Indian English,48000,wav,unknown,VoxForge Speech Submission Application
1118,nizar-20080511-xyk,Male,Youth,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
1119,glendat-20110921-zhl,Female,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1120,rifter-20080127-rsq,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1121,anonymous-20110102-wsm,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1122,trinity15-20120923-gyk,Female,Youth,EN,Other,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
1123,pcsnpny-20150326-qfo,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
1124,petrpulc-20140215-mdf,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1125,anonymous-20090210-wct,Male,Youth,EN,Irish English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
1126,anonymous-20100821-lyl,Male,Adult,EN,Other,48000,wav,WebCam mic,VoxForge Speech Submission Application
1127,rortiz-20160226-zbf,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1128,JanusDaniels-20100720-pkl,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1129,pcsnpny-20150303-ukl,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
1130,lyndsey-20080305-gyx,Female,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1131,tsmock-20120704-aie,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1132,tsmock-20120806-hmu,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1133,rocketman768-20080408-pux,Male,Youth,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1134,chrisspen-20120505-efq,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1135,anonymous-20131123-vth,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1136,anonymous-20100821-dyh,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1137,glenton-20090924-nmb,Male,Adult,EN,South African English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1138,anonymous-20091125-yll,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
1139,francishemingway-20090606-dvk,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1140,BFG-20120316-bdl,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
1141,bonzer-20090919-fir,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1142,anonymous-20100103-epc,male,adult,EN,American English,48000,wav,unknown,VoxForge Speech Submission Application
1143,anonymous-20141005-gha,Male,Youth,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1144,anonymous-20081027-njq,Male,Adult,EN,Other,48000,wav,Headset mic,VoxForge Speech Submission Application
1145,AslakKnutsen-20140314-hwr,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1146,anonymous-20100409-kai,Male,Adult,EN,Other,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1147,Dcoetzee-20110429-ygs,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1148,tomhannen-20080411-rmh,Male,Adult,EN,British English,48000,wav,Please Select,VoxForge Speech Submission Application
1149,anonymous-20100812-jtx,Male,Adult,EN,European English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1150,David-20140127-ifv,Male,Adult,EN,Irish English,48000,wav,Headset mic,VoxForge Speech Submission Application
1151,camdixon-20141207-lar,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1152,anonymous-20140819-qvh,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1153,anonymous-20081027-shw,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1154,anonymous-20140518-bew,Male,Adult,EN,Other,48000,wav,Please Select,VoxForge Speech Submission Application
1155,Lafsq-20130703-dcl,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
1156,tsmock-20120308-xrl,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1157,patchesthecaveman-20101112-ooz,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1158,anonymous-20071020-aps,unknown,unknown,N/A,unknown,48000,wav,N/A,VoxForge Speech Submission Application
1159,akiplaner-20091214-ozt,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
1160,GaylandGGump-20141207-kew,Male,Please Select,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1161,anonymous-20120527-cbj,Male,Youth,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1162,Campbell-20100104-ldz,Male,Youth,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
1163,stephsphynx-20080829-ezq,Female,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
1164,doublesfrogs-20150224-enm,Male,Adult,EN,Canadian English,48000,wav,WebCam mic,VoxForge Speech Submission Application
1165,gaidheal-20110521-mny,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1166,Bradders-20080630-cqm,Male,Youth,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1167,topherfangio-20080604-fcf,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1168,LunaTick-20080908-kca,Male,Adult,EN,New Zealand English,48000,wav,Headset mic,VoxForge Speech Submission Application
1169,bjb-20120324,female,N/A,EN,Canadian English,N/A,FLAC,desktop mic,Audacity rel 1
1170,ColinBeckingham-20100128-gzl,Male,Senior,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1171,tristau-20090801-xxp,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1172,sbl-20151123-jds,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
1173,mfread-10122006-1,male,N/A,N/A,General American English,N/A,wav,N/A,Audacity rel 1
1174,DantheDentalman-20130406-wbj,Male,Adult,EN,European English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
1175,Catbells-20110421-lxg,Female,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
1176,alienation-20120207-min,Female,Adult,EN,Australian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1177,pcsnpny-20150303-bog,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
1178,oswicer-20151108-rrj,Female,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
1179,das-20100614-bxq,Male,Adult,EN,Australian English,48000,wav,Headset mic,VoxForge Speech Submission Application
1180,anonymous-20090810-hqe,Male,Adult,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
1181,jcwill-20131104-pah,Male,Senior,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
1182,anonymous-20140509-vjj,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
